customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_spend,tenure_group
4936-ypjnk,female,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.9,199.45,0,19.945,0-1yr
1580-bmcmr,male,0,no,no,19,yes,no,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,electronic check,87.3,1637.3,0,86.17368421052632,1-2yr
4817-keqsp,female,0,yes,yes,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.85,1326.35,0,18.680985915492958,4-6yr
6408-whtef,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,89.4,6376.55,0,88.56319444444445,4-6yr
9251-awqgt,female,0,yes,yes,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.0,935.9,0,19.497916666666665,2-4yr
8749-cljxc,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.05,20.05,0,20.05,0-1yr
7989-vcqoh,male,0,yes,yes,18,yes,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,electronic check,83.25,1611.15,0,89.50833333333334,1-2yr
5049-glyvg,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.6,20.6,1,20.6,0-1yr
4199-qhjnm,male,0,yes,no,67,yes,yes,fiber optic,no,yes,no,yes,yes,yes,two year,no,bank transfer (automatic),102.9,6989.7,0,104.32388059701492,4-6yr
8882-tlvrw,male,0,yes,yes,69,no,no phone service,dsl,yes,no,yes,yes,no,no,two year,no,mailed check,39.1,2779.5,0,40.28260869565217,4-6yr
5883-gtgvd,male,0,no,no,19,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,99.95,1931.75,1,101.67105263157895,1-2yr
5135-grqjv,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,114.5,8331.95,0,115.7215277777778,4-6yr
2384-ovpsa,female,0,no,no,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.2,735.9,0,19.36578947368421,2-4yr
1371-wepds,male,0,yes,no,40,yes,no,dsl,no,no,no,no,no,yes,one year,no,electronic check,55.8,2283.3,0,57.0825,2-4yr
3580-gicbm,female,0,yes,yes,61,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,24.2,1445.2,0,23.691803278688525,4-6yr
4817-qrjsx,female,0,no,no,10,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),81.0,818.05,1,81.80499999999999,0-1yr
9730-drtmj,male,0,yes,no,32,yes,yes,dsl,yes,no,no,yes,yes,no,one year,yes,credit card (automatic),72.8,2333.05,0,72.9078125,2-4yr
4686-uxdml,female,0,no,no,21,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),99.85,1992.55,0,94.88333333333333,1-2yr
3349-anqnh,female,0,no,no,59,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,99.5,5890.0,0,99.83050847457628,4-6yr
2398-ypmur,female,0,yes,no,13,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.15,916.75,1,70.51923076923077,1-2yr
0932-yixyu,female,0,no,no,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.25,1029.8,0,21.91063829787234,2-4yr
7480-splef,male,0,yes,yes,69,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),26.0,1796.55,0,26.03695652173913,4-6yr
7636-xuhww,male,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),19.9,33.7,0,16.85,0-1yr
1431-cywmh,female,0,yes,yes,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.05,454.05,0,20.638636363636365,1-2yr
5937-eorgb,male,0,yes,no,15,yes,yes,fiber optic,yes,no,yes,no,yes,no,month-to-month,yes,electronic check,96.5,1392.25,0,92.81666666666666,1-2yr
6349-jdhqp,female,0,no,no,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.85,1049.6,0,19.80377358490566,4-6yr
5539-hivak,female,0,yes,no,28,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,25.7,734.6,0,26.235714285714288,2-4yr
5847-mxbeo,male,0,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.3,475.1,0,21.595454545454547,1-2yr
9985-mwvix,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.15,70.15,1,70.15,0-1yr
4583-parnh,male,0,yes,no,16,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,91.55,1540.05,0,96.253125,1-2yr
1116-fryvh,female,0,yes,yes,48,no,no phone service,dsl,yes,yes,no,yes,no,no,two year,no,mailed check,39.4,1978.65,0,41.221875000000004,2-4yr
1421-hcerk,male,0,yes,no,30,yes,yes,fiber optic,yes,yes,yes,yes,yes,no,month-to-month,yes,bank transfer (automatic),105.7,3181.8,0,106.06,2-4yr
9633-xqabv,female,0,no,no,3,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.25,229.7,0,76.56666666666666,0-1yr
0716-bqndx,male,0,no,no,57,yes,yes,fiber optic,yes,no,no,yes,no,yes,two year,no,electronic check,93.75,5625.55,0,98.69385964912281,4-6yr
1265-xtecc,female,0,yes,no,68,yes,yes,fiber optic,yes,yes,no,no,no,yes,one year,yes,credit card (automatic),96.55,6581.9,1,96.79264705882352,4-6yr
1183-canvh,female,0,yes,no,23,yes,no,dsl,no,no,no,yes,yes,no,one year,no,bank transfer (automatic),60.0,1347.15,0,58.571739130434786,1-2yr
1972-xmuwv,female,0,yes,no,65,yes,no,dsl,no,no,no,yes,yes,no,two year,yes,credit card (automatic),59.8,3808.2,0,58.58769230769231,4-6yr
8679-lzbmd,male,0,yes,no,44,yes,no,fiber optic,no,no,no,no,yes,yes,one year,yes,bank transfer (automatic),90.65,3974.15,0,90.32159090909092,2-4yr
3407-jmjqq,female,0,yes,yes,71,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),109.0,7661.8,0,107.91267605633803,4-6yr
6252-dfgtk,female,0,yes,no,37,yes,yes,dsl,yes,no,yes,yes,no,no,one year,no,credit card (automatic),68.1,2479.25,0,67.00675675675676,2-4yr
1539-lnkhm,female,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.4,266.6,0,22.21666666666667,0-1yr
8645-komjq,male,0,yes,yes,69,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),81.95,5601.4,0,81.17971014492753,4-6yr
0289-ivarm,female,0,no,no,35,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,electronic check,60.55,1982.6,0,56.645714285714284,2-4yr
9761-xujwd,male,0,no,no,5,yes,no,dsl,no,yes,no,yes,no,yes,month-to-month,yes,bank transfer (automatic),65.6,339.9,0,67.97999999999999,0-1yr
4057-fkczk,male,0,yes,yes,58,yes,yes,fiber optic,no,no,no,no,yes,no,two year,no,bank transfer (automatic),82.5,4828.05,0,83.24224137931034,4-6yr
4291-tpnfg,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,yes,bank transfer (automatic),82.3,5980.55,0,83.06319444444445,4-6yr
6087-ypwho,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,no,mailed check,68.15,4808.7,0,66.7875,4-6yr
3090-qfuvd,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.3,20.3,0,20.3,0-1yr
2237-zfsmy,female,0,no,no,39,yes,no,fiber optic,yes,no,yes,yes,yes,no,one year,yes,electronic check,95.55,3692.85,1,94.68846153846154,2-4yr
1722-ldzjs,male,0,yes,yes,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),20.2,1068.15,0,20.15377358490566,4-6yr
1818-esqmw,female,0,no,no,27,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,89.2,2383.6,0,88.28148148148148,2-4yr
4871-jtkjf,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.65,69.65,1,69.65,0-1yr
1415-yfwlt,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.3,89.3,1,89.3,0-1yr
7401-rubnk,female,0,yes,no,18,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,electronic check,74.8,1438.05,0,79.89166666666667,1-2yr
0506-ylvkj,male,0,yes,yes,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.2,917.45,0,19.944565217391304,2-4yr
8661-boynw,female,0,yes,no,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),84.4,6096.45,0,84.67291666666667,4-6yr
6711-vtnre,female,0,no,no,36,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,87.55,3078.1,1,85.50277777777778,2-4yr
4815-gbtcd,female,0,yes,no,4,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,25.15,99.95,0,24.9875,0-1yr
2805-aufqn,female,0,no,no,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.8,475.2,0,19.008,2-4yr
0980-pvmrc,female,0,yes,yes,40,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,50.85,2036.55,0,50.91375,2-4yr
7233-drtrf,male,0,yes,no,63,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,102.4,6444.05,0,102.28650793650795,4-6yr
3500-rmzlt,female,0,no,no,15,yes,no,fiber optic,yes,no,yes,yes,no,yes,month-to-month,yes,mailed check,96.3,1426.75,1,95.11666666666666,1-2yr
3873-nftgi,male,0,no,no,14,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),55.5,767.55,0,54.824999999999996,1-2yr
1162-ecvii,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),109.75,7932.5,0,110.17361111111111,4-6yr
7048-gxday,male,0,no,no,39,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,106.4,4040.65,0,103.60641025641026,2-4yr
8571-zcmcx,female,0,yes,yes,47,no,no phone service,dsl,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),60.0,2768.65,0,58.90744680851064,2-4yr
1169-wcvak,male,0,yes,no,19,yes,yes,fiber optic,yes,yes,no,yes,no,no,month-to-month,yes,credit card (automatic),88.8,1672.35,0,88.01842105263158,1-2yr
4548-sdbke,female,0,no,no,5,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.2,474.8,1,94.96000000000001,0-1yr
8066-poxgx,female,0,no,no,13,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,35.1,446.1,1,34.315384615384616,1-2yr
7129-cakjw,female,0,no,no,17,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,bank transfer (automatic),80.05,1345.65,0,79.15588235294118,1-2yr
8695-argxz,male,0,yes,no,34,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.55,2425.4,0,71.33529411764707,2-4yr
3570-yuekj,female,0,no,no,42,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,49.55,2077.95,0,49.474999999999994,2-4yr
4143-oobwz,male,0,yes,no,5,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,81.3,416.3,1,83.26,0-1yr
1555-hapsu,female,0,yes,yes,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),23.9,1663.5,0,23.429577464788732,4-6yr
1697-nvvgy,male,0,yes,no,19,yes,no,dsl,yes,no,yes,no,yes,no,month-to-month,no,bank transfer (automatic),66.4,1286.05,0,67.68684210526315,1-2yr
7854-ektjl,female,0,no,yes,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,19.6,35.85,1,17.925,0-1yr
8464-eetcq,male,0,no,no,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),18.8,1094.35,0,19.19912280701754,4-6yr
2419-fsors,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,108.4,7719.5,0,107.21527777777777,4-6yr
8132-ypvbx,female,0,no,no,6,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,mailed check,85.95,514.6,0,85.76666666666667,0-1yr
9102-iayht,female,0,yes,yes,17,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.45,1451.6,1,85.38823529411764,1-2yr
6754-lzuka,male,0,yes,no,61,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,no,bank transfer (automatic),80.9,4932.5,0,80.86065573770492,4-6yr
3422-lyepq,male,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.0,71.0,1,71.0,0-1yr
8099-mzpuj,male,0,yes,yes,48,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),111.8,5443.65,0,113.409375,2-4yr
0787-lhdyt,male,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),20.6,330.25,0,20.640625,1-2yr
2642-dtvco,male,0,no,no,9,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.05,746.5,1,82.94444444444444,0-1yr
0374-ioegq,female,0,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,44.6,122.7,0,40.9,0-1yr
4361-jeivl,male,0,no,yes,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.4,44.4,1,44.4,0-1yr
3197-nnynb,male,0,no,no,65,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,no,credit card (automatic),105.1,6631.85,0,102.02846153846154,4-6yr
3396-dkdel,female,0,yes,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),115.15,8250.0,0,117.85714285714286,4-6yr
1752-ozxfy,male,0,yes,no,60,yes,no,dsl,yes,no,no,no,yes,no,one year,yes,mailed check,59.8,3561.15,0,59.3525,4-6yr
9066-qrsdu,female,0,yes,no,69,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,26.3,1763.55,0,25.558695652173913,4-6yr
9112-wsnpu,female,0,no,no,35,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.55,2419.0,0,69.11428571428571,2-4yr
9867-nnxlc,female,0,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.05,470.2,0,21.37272727272727,1-2yr
5321-ntrkc,male,0,yes,yes,66,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,no,bank transfer (automatic),79.85,5234.95,0,79.31742424242424,4-6yr
1363-txlsl,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.3,70.3,1,70.3,0-1yr
9507-exltt,female,0,yes,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),79.35,79.35,1,79.35,0-1yr
3161-getrm,male,0,yes,yes,34,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,credit card (automatic),90.05,3097.0,0,91.08823529411765,2-4yr
0402-oamen,female,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.45,1709.1,0,23.737499999999997,4-6yr
6933-vlyfx,male,0,yes,yes,31,no,no phone service,dsl,yes,no,yes,yes,yes,yes,one year,no,electronic check,59.95,1848.8,0,59.63870967741936,2-4yr
6754-wkshp,male,0,no,yes,30,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),25.35,723.3,0,24.11,2-4yr
9846-gkxas,female,0,no,no,9,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),90.8,809.75,1,89.97222222222223,0-1yr
6017-pplpx,male,0,yes,yes,20,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.45,1470.95,1,73.5475,1-2yr
4976-lnfvv,male,0,yes,no,19,no,no phone service,dsl,no,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),34.3,577.15,0,30.376315789473683,1-2yr
5055-mgmgf,female,0,yes,no,65,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,105.05,6914.95,0,106.38384615384615,4-6yr
4641-frolu,female,0,yes,yes,30,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.3,602.9,0,20.096666666666668,2-4yr
2862-jveoy,male,0,no,no,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.15,124.4,0,20.733333333333334,0-1yr
2969-qwubz,female,0,no,no,2,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,no,electronic check,51.4,96.8,0,48.4,0-1yr
9822-biign,male,0,yes,yes,53,yes,yes,dsl,yes,no,no,yes,no,yes,month-to-month,no,electronic check,71.85,3827.9,0,72.22452830188679,4-6yr
2077-mpjqo,male,0,yes,no,7,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.4,533.05,0,76.14999999999999,0-1yr
1534-oulxe,female,0,yes,yes,61,yes,no,dsl,yes,no,no,no,no,no,one year,yes,bank transfer (automatic),49.7,2961.4,0,48.54754098360656,4-6yr
7136-rvdtz,male,0,no,no,70,no,no phone service,dsl,no,no,no,no,yes,yes,one year,yes,electronic check,45.25,3264.45,1,46.635,4-6yr
2971-sgafl,female,0,no,no,13,yes,yes,dsl,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,78.75,995.35,0,76.56538461538462,1-2yr
1480-ivevr,male,0,yes,no,35,yes,yes,fiber optic,no,no,yes,no,no,no,one year,yes,bank transfer (automatic),81.6,2815.25,0,80.43571428571428,2-4yr
2905-kfquv,female,0,yes,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),70.4,154.8,0,77.4,0-1yr
4581-sspwd,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.8,246.3,1,82.10000000000001,0-1yr
3370-hxoph,female,0,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,76.1,257.6,0,85.86666666666667,0-1yr
9391-yzejw,female,0,no,no,62,yes,yes,fiber optic,no,no,no,no,yes,yes,one year,yes,bank transfer (automatic),94.0,5757.2,0,92.85806451612903,4-6yr
9958-mekuc,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),103.95,7517.7,0,104.4125,4-6yr
0281-cntzx,male,0,yes,no,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),19.95,1234.8,0,19.599999999999998,4-6yr
6927-wtfiv,male,0,no,no,20,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),71.3,1389.2,1,69.46000000000001,1-2yr
4118-cevpf,female,0,no,no,35,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),110.8,3836.3,0,109.60857142857144,2-4yr
3398-zouaa,male,0,yes,no,21,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.1,1474.75,1,70.22619047619048,1-2yr
9114-vepuf,male,0,yes,no,62,yes,yes,fiber optic,yes,yes,no,no,no,yes,one year,no,electronic check,96.1,6001.45,0,96.79758064516129,4-6yr
7876-beutg,female,0,no,no,15,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,48.8,720.1,0,48.00666666666667,1-2yr
2338-bqezt,female,0,no,no,55,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),50.55,2832.75,0,51.50454545454546,4-6yr
9873-mndkv,female,0,no,no,11,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.65,472.25,0,42.93181818181818,0-1yr
0378-nhqxu,female,0,yes,yes,17,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,88.25,1460.65,1,85.92058823529412,1-2yr
8241-juiqo,female,0,no,no,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.45,1336.35,0,21.907377049180326,4-6yr
2194-iiqof,female,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),89.3,6388.65,0,89.98098591549295,4-6yr
4512-zuiyl,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),70.0,153.05,1,76.525,0-1yr
9631-rxvjm,male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.25,677.9,0,19.36857142857143,2-4yr
9584-excdz,female,0,no,no,17,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),70.5,1165.6,0,68.56470588235294,1-2yr
7969-aulmz,female,0,no,no,21,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,97.35,2119.5,1,100.92857142857143,1-2yr
5093-feglu,female,0,yes,no,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.65,921.55,0,19.607446808510637,2-4yr
2621-udnlu,female,0,yes,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.85,72.0,0,24.0,0-1yr
7526-ivlyu,male,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.65,68.35,0,22.78333333333333,0-1yr
2428-hyunx,male,0,yes,no,44,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),19.35,847.25,0,19.255681818181817,2-4yr
9214-ekvxr,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.0,44.0,0,44.0,0-1yr
3410-mhhum,female,0,yes,yes,44,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,no,electronic check,94.4,4295.35,0,97.62159090909091,2-4yr
0568-onfpc,male,0,yes,yes,5,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),25.9,135.0,1,27.0,0-1yr
0733-vunuw,male,0,no,no,24,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),55.65,1400.55,1,58.356249999999996,1-2yr
4550-evxny,female,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.65,69.65,1,69.65,0-1yr
2122-ywvya,female,0,no,no,18,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,75.4,1380.4,0,76.6888888888889,1-2yr
2968-ssgaa,female,0,no,no,10,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.6,1060.2,1,106.02000000000001,0-1yr
2296-dkzfp,female,0,yes,no,65,yes,no,dsl,yes,yes,yes,no,no,yes,two year,no,bank transfer (automatic),71.0,4386.2,0,67.48,4-6yr
4844-jjwuy,female,0,no,no,1,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,86.0,86.0,1,86.0,0-1yr
6777-tghtm,female,0,no,no,53,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),106.95,5785.5,1,109.16037735849056,4-6yr
8909-bolnl,male,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,21.2,52.05,0,17.349999999999998,0-1yr
6603-yrdcj,male,0,yes,no,33,yes,no,dsl,yes,yes,no,yes,no,no,two year,yes,mailed check,61.05,2018.4,0,61.163636363636364,2-4yr
3538-wzphd,male,0,no,no,3,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,29.6,79.45,1,26.483333333333334,0-1yr
3229-uswar,female,0,no,no,34,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,yes,bank transfer (automatic),79.95,2727.3,0,80.21470588235294,2-4yr
2138-vfapz,female,0,yes,yes,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.7,263.65,0,18.832142857142856,1-2yr
6131-jlwzm,female,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.3,275.4,0,21.184615384615384,1-2yr
4785-qrjhc,male,0,yes,no,46,no,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),59.9,2816.65,1,61.231521739130436,2-4yr
0269-xfesx,male,0,yes,yes,23,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,24.35,538.5,0,23.41304347826087,1-2yr
1709-ejdox,female,0,yes,yes,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.75,948.9,0,20.18936170212766,2-4yr
4316-xcslj,male,0,no,yes,17,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,50.3,846.8,0,49.811764705882354,1-2yr
8610-wfcjf,female,0,yes,yes,49,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.6,4783.5,1,97.62244897959184,4-6yr
9693-xmuob,male,0,yes,no,59,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,50.25,2997.45,0,50.80423728813559,4-6yr
0383-cldda,female,0,no,no,69,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),85.35,5897.4,0,85.4695652173913,4-6yr
4905-jefdw,male,0,no,no,11,no,no phone service,dsl,no,no,yes,no,yes,no,one year,yes,electronic check,41.6,470.6,1,42.78181818181818,0-1yr
2709-uqgnp,male,0,no,no,10,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,51.65,524.5,0,52.45,0-1yr
